locid,Longitude,Latitude
1485,130.44252,33.21058
1486,130.78215,33.65402
1487,130.78214,33.68465
1488,130.98117,33.76821
1489,131.17614,33.6053
1490,130.28704,33.26006
1491,129.97518,33.44639
1492,130.51107,33.36941
1493,130.3979,33.33744
1494,130.52681,33.41884
1495,130.42259,33.323
1496,130.45116,33.3085
1497,129.86847,33.19866
1498,130.11528,33.21234
1499,129.86241,32.76553
1500,129.72754,33.16906
1501,130.34334,32.80926
1502,130.06551,32.84221
1503,129.9605,32.91907
1504,129.87528,32.81635
1505,132.45806,34.45521
1506,132.52833,34.36861
1507,132.35628,34.37897
1508,132.58975,34.24024
1509,133.18654,34.40778
1510,133.36374,34.50559
1511,130.75411,32.8826
1512,130.46115,32.925
1513,130.80131,32.85563
1514,132.22846,34.20249
1515,134.54688,34.06638
1516,134.59675,33.99531
1517,131.63317,33.22432
1518,131.49212,33.29181
1519,131.20799,33.56184
1520,133.82007,34.26933
1521,133.87,34.31504
1522,133.78516,34.22616
1523,133.66618,34.10991
1524,133.82489,34.1886
1525,133.75426,34.26104
1526,132.76765,33.8432
1527,132.98546,34.06844
1528,133.29448,33.94988
1529,132.72024,33.78753
1530,133.73004,33.5602
1531,134.01617,33.4301
1532,134.85255,34.75952
1533,135.361,34.80336
1534,135.01431,34.80337
1535,134.9442,34.85076
1536,130.29604,33.5728
1537,130.34572,33.5561
1538,130.45813,33.03368
1539,130.73475,33.74607
1540,130.67954,33.63581
1541,130.80881,33.63594
1542,130.41561,33.15792
1543,130.56236,33.21034
1544,130.50037,33.20593
1545,130.38239,33.20297
1546,130.9806,33.71634
1547,135.83414,34.59305
1548,135.85444,34.51407
1549,135.73746,34.44709
1550,135.71324,34.69624
1551,135.7053,34.54142
1552,135.72203,34.49229
1553,135.70082,34.62673
1554,135.73273,34.60478
1555,135.75586,34.59889
1556,135.77199,34.58135
1557,135.77405,34.56821
1558,135.79496,34.55172
1559,130.66899,33.88725
1560,130.66823,33.84283
1561,130.70763,33.69697
1562,130.67738,33.78595
1563,130.68465,33.57479
1564,133.06492,35.46571
1565,132.74582,35.3763
1566,133.92788,34.65998
1567,133.75276,34.56239
1568,134.03171,35.07991
1569,133.93536,34.49567
1570,134.04102,34.79002
1571,133.82655,34.60611
1572,133.559,34.51009
1573,133.38125,35.43345
1574,135.74347,35.04171
1575,135.78519,35.0376
1576,132.58294,34.3337
1577,132.51502,34.33624
1578,130.93751,33.98295
1579,131.25851,33.97665
1580,131.56624,34.04423
1581,131.8729,34.01407
1582,131.94959,33.96747
1583,131.17228,34.01143
1584,135.78844,34.7585
1585,134.43801,34.07142
1586,134.58812,34.1327
1587,134.55365,34.12361
1588,134.49861,34.12492
1589,134.05205,34.30611
1590,135.3681,34.42655
1591,135.32795,34.40016
1592,135.56793,34.44316
1593,135.45489,34.47035
1594,135.28275,34.36372
1595,135.24262,34.34725
1596,135.66972,34.88006
1597,135.36018,34.39195
1598,135.63902,34.51324
1599,135.63379,34.48819
1600,135.17331,34.75976
1601,135.0133,34.69774
1602,134.6738,34.82752
1603,138.89857,35.13551
1604,138.28375,34.79987
1605,138.25772,34.76833
1606,137.56686,34.68884
1607,134.54753,34.84616
1608,134.91499,34.74494
1609,134.58269,34.82641
1610,135.80558,34.6806
1611,137.14523,35.07039
1612,137.07746,34.95084
1613,137.06357,34.86568
1614,137.22747,34.8171
1615,136.95368,35.35352
1616,136.84839,34.89003
1617,136.78007,35.23379
1618,136.86879,34.97025
1619,136.70684,35.17787
1620,135.74751,34.54591
1621,135.72774,34.58108
1622,136.96315,34.96478
1623,136.94028,34.71256
1624,136.91604,34.84504
1625,137.02967,34.80517
1626,137.07574,34.81065
1627,137.17377,34.86667
1628,137.089,35.08709
1629,137.35892,34.79657
1630,137.31805,34.81389
1631,136.47629,34.71361
1632,135.18272,34.22751
1633,135.19961,34.13824
1634,135.13481,34.07991
1635,135.16462,33.88595
1636,135.41555,33.76126
1637,135.36468,34.25369
1638,135.31185,34.26236
1639,135.18114,34.03365
1640,135.13259,33.89015
1641,135.94338,33.58756
1642,133.34777,35.43625
1643,133.2328,35.52521
1644,137.3983,34.74385
1645,137.16881,34.95099
1646,137.09449,35.22132
1647,137.3842,34.83135
1648,136.99537,34.88404
1649,135.78296,34.84857
1650,135.76741,34.81273
1651,135.784523,34.711585
1652,136.75515,35.08922
1653,137.05218,35.09797
1654,136.79279,35.19195
1655,136.81275,35.06304
1656,136.91695,34.93211
1657,136.60771,35.41784
1658,136.66998,35.33269
1659,136.63259,35.46359
1660,136.57404,35.43832
1661,136.97696,35.42805
1662,138.39299,34.99358
1663,138.39863,34.95804
1664,138.47691,35.02361
1665,137.507649,34.760754
1666,138.86108,35.1116
1667,139.0733,35.08667
1668,138.92676,35.11455
1669,139.10185,34.94849
1670,138.16903,34.83101
1671,138.68238,35.1633
1672,137.85006,34.71711
1673,138.25933,34.86132
1674,137.91572,34.75328
1675,137.52273,34.7159
1676,138.15645,34.64764
1677,139.55551,35.36062
1678,139.50022,35.41568
1679,139.50743,35.59475
1680,139.67272,35.25483
1681,139.33747,35.34133
1682,139.53578,35.3293
1683,139.41278,35.33575
1684,139.58693,35.29663
1685,139.35027,35.44987
1686,139.39791,35.43917
1687,139.43447,35.43922
1688,139.33264,35.65338
1689,139.44304,35.56134
1690,139.42921,35.73967
1691,139.38976,35.74602
1692,139.50123,35.63197
1693,139.34894,35.77095
1694,138.53733,35.62697
1695,139.138678,37.86205
1696,139.07049,37.887701
1697,139.033756,37.826355
1698,139.06759,37.725651
1699,138.881345,37.805212
1700,139.38289,35.82191
1701,139.56112,36.00052
1702,139.6743,36.06265
1703,139.54023,36.02398
1704,139.83937,35.81642
1705,139.55467,35.84427
1706,139.87443,35.82857
1707,139.3936,35.95373
1708,139.40826,35.93518
1709,139.62672,35.99171
1710,139.52833,35.83047
1711,140.0897,35.66827
1712,139.97672,35.84926
1713,139.91914,35.87177
1714,140.10421,35.72053
1715,140.05331,35.86671
1716,140.00551,35.76705
1717,136.61547,36.52693
1718,139.02537,36.33484
1719,139.38869,35.37197
1720,139.25355,35.30083
1721,139.40938,36.24747
1722,139.57482,35.90861
1723,139.66347,35.92896
1724,139.60325,35.86037
1725,139.7025,35.8878
1726,139.70877,35.94886
1727,139.47958,35.90568
1728,139.46465,35.79579
1729,139.76291,35.97012
1730,139.42297,35.85634
1731,139.58929,35.96853
1732,139.79051,35.89611
1733,139.74704,36.18348
1734,135.95785,35.01005
1735,140.93155,38.26828
1736,140.92395,38.23926
1737,136.78751,35.38273
1738,136.76729,35.36347
1739,141.34247,43.10861
1740,141.38038,43.09141
1741,141.40427,43.01714
1742,141.29405,43.07835
1743,141.47578,43.03367
1744,141.02458,38.31547
1745,141.01191,38.29143
1746,136.76229,35.42104
1747,136.61103,35.35627
1748,130.66356,31.73921
1749,127.74272,26.39088
1750,127.75677,26.36008
1751,127.76966,26.31677
1752,127.79898,26.30209
1753,127.78,26.25476
1754,127.73018,26.19017
1755,139.05597,37.87178
1756,137.72606,34.74889
1757,130.72403,32.79682
1758,131.51452,32.12666
1759,130.53615,31.58214
1760,130.83476,33.89085
1761,130.81646,33.86344
1762,127.68357,26.12909
1763,127.84659,26.37847
1764,125.3093,24.77891
1765,127.76808,26.17028
1766,130.48482,33.5245
1767,130.52229,33.51002
1768,130.47441,33.58787
1769,132.54156,34.36598
1770,133.83014,34.30602
1771,133.54006,33.56101
1772,135.35228,34.73968
1773,135.31137,34.73178
1774,134.79281,34.76562
1775,135.41221,34.84672
1776,130.74252,33.84712
1777,130.43581,33.64326
1778,130.52569,33.29585
1779,130.71773,33.8194
1780,135.78157,34.6314
1781,135.79187,34.49932
1782,135.69561,34.59874
1783,130.47012,33.61415
1784,130.69617,33.85596
1785,132.49146,34.411
1786,135.70944,35.01121
1787,135.45106,34.67597
1788,135.56579,34.5353
1789,135.39758,34.4567
1790,135.4378,34.81565
1791,135.61534,34.84125
1792,135.5676,34.8185
1793,135.59374,34.49364
1794,135.48065,34.82442
1795,135.63886,34.57449
1796,135.59816,34.55022
1797,135.44114,34.52022
1798,135.64606,34.73444
1799,135.68417,34.77791
1800,135.55088,34.48908
1801,135.40249,34.48538
1802,135.29375,34.3875
1803,135.23317,34.714
1804,135.11252,34.66578
1805,134.86714,34.71375
1806,135.74524,34.50738
1807,136.87277,35.33654
1808,136.93326,35.29012
1809,136.90406,35.0207
1810,136.95995,35.01712
1811,137.05295,34.99764
1812,137.03615,35.20834
1813,136.99753,34.9281
1814,136.87425,35.27541
1815,137.00449,35.05251
1816,137.04893,35.13646
1817,136.85436,35.20323
1818,136.8791,35.24123
1819,135.72015,34.56496
1820,135.70368,34.58513
1821,136.86226,35.09939
1822,136.98511,35.20467
1823,136.96834,35.07833
1824,136.80694,35.3069
1825,136.93383,34.89513
1826,136.98988,35.25694
1827,136.7471,35.17043
1828,137.01815,34.99601
1829,135.76754,34.93948
1830,135.81535,34.97823
1831,135.68982,34.97062
1832,135.79236,34.89511
1833,135.69544,34.92039
1834,135.70908,34.86297
1835,135.69557,34.89945
1836,135.74348,34.88316
1837,137.04962,35.1703
1838,136.91778,35.24401
1839,136.85076,35.2308
1840,136.91424,35.32902
1841,136.9157,35.35664
1842,136.80159,35.16694
1843,136.8296,35.18953
1844,136.82757,35.16766
1845,136.78634,35.12766
1846,136.69375,35.42825
1847,137.741841,34.707657
1848,137.598039,34.676785
1849,137.683415,34.652943
1850,137.744996,34.77546
1851,138.31304,34.85379
1852,138.90041,35.09998
1853,139.55551,35.36062
1854,139.50022,35.41568
1855,139.50743,35.59475
1856,139.67272,35.25483
1857,139.33747,35.34133
1858,139.53578,35.3293
1859,139.41278,35.33575
1860,139.58693,35.29663
1861,139.35027,35.44987
1862,139.39791,35.43917
1863,139.43447,35.43922
1864,139.33264,35.65338
1865,139.44304,35.56134
1866,139.42921,35.73967
1867,139.38976,35.74602
1868,139.50123,35.63197
1869,139.34894,35.77095
1870,138.53733,35.62697
1871,139.138678,37.86205
1872,139.07049,37.887701
1873,139.033756,37.826355
1874,139.06759,37.725651
1875,138.881345,37.805212
1876,139.38289,35.82191
1877,139.56112,36.00052
1878,139.6743,36.06265
1879,139.54023,36.02398
1880,139.83937,35.81642
1881,139.55467,35.84427
1882,139.87443,35.82857
1883,139.3936,35.95373
1884,139.40826,35.93518
1885,139.62672,35.99171
1886,139.52833,35.83047
1887,140.0897,35.66827
1888,139.97672,35.84926
1889,139.91914,35.87177
1890,140.10421,35.72053
1891,140.05331,35.86671
1892,140.00551,35.76705
1893,136.61547,36.52693
1894,139.02537,36.33484
1895,139.38869,35.37197
1896,139.25355,35.30083
1897,139.40938,36.24747
1898,139.57482,35.90861
1899,139.66347,35.92896
1900,139.60325,35.86037
1901,139.7025,35.8878
1902,139.70877,35.94886
1903,139.47958,35.90568
1904,139.46465,35.79579
1905,139.76291,35.97012
1906,139.42297,35.85634
1907,139.58929,35.96853
1908,139.79051,35.89611
1909,139.74704,36.18348
1910,135.95785,35.01005
1911,140.93155,38.26828
1912,140.92395,38.23926
1913,136.78751,35.38273
1914,139.58901,35.45664
1915,139.61467,35.39148
1916,139.62672,35.34317
1917,139.62965,35.52537
1918,139.5374,35.40086
1919,139.58321,35.393
1920,139.53303,35.47301
1921,139.53384,35.51317
1922,139.49318,35.46187
1923,139.53322,35.55538
1924,139.57678,35.52907
1925,139.72034,35.52085
1926,139.61989,35.59039
1927,139.55405,35.61418
1928,139.58445,35.58219
1929,139.47156,35.35577
1930,139.39069,35.54957
1931,139.45926,35.47568
1932,139.41851,35.48614
1933,139.85719,35.74567
1934,139.4151,35.70385
1935,139.56908,35.68293
1936,139.48139,35.66863
1937,139.3696,35.70756
1938,139.55551,35.65044
1939,139.51418,35.69819
1940,139.48255,35.72436
1941,139.39547,35.66077
1942,139.4741,35.75299
1943,139.47319,35.69923
1944,139.44068,35.68733
1945,139.33554,35.73467
1946,139.58005,35.63149
1947,139.51976,35.77248
1948,139.52293,35.75019
1949,139.444,35.62819
1950,139.31992,35.76185
1951,139.55012,35.73217
1952,139.67618,35.50766
1953,139.63124,35.48147
1954,139.011282,37.852998
1955,139.73862,35.82671
1956,139.59446,35.80036
1957,139.58308,35.828
1958,139.61859,35.78212
1959,139.56279,35.78437
1960,139.51809,35.86271
1961,140.12928,35.5962
1962,140.10999,35.63817
1963,140.06813,35.63098
1964,139.92676,35.71286
1965,140.01273,35.71405
1966,139.93078,35.79541
1967,140.0372,35.6809
1968,139.89959,35.6444
1969,139.61579,35.94024
1970,139.62274,35.90643
1971,139.62503,35.87858
1972,139.72722,35.82222
1973,139.80334,35.83381
1974,139.66725,35.81236
1975,141.34662,43.05502
1976,141.41601,43.04823
1977,127.76308,26.22693
1978,127.76158,26.19684
1979,130.87761,33.87399
1980,127.76038,26.2695
1981,127.81129,26.33293
1982,127.68263,26.17491
1983,130.45553,33.5258
1984,127.72558,26.14226
1985,132.48219,34.3709
1986,132.42555,34.38719
1987,132.50999,34.38583
1988,135.41696,34.7346
1989,134.95656,34.67142
1990,135.41044,34.77864
1991,130.41977,33.54785
1992,130.37101,33.55217
1993,135.77917,34.99005
1994,135.74401,34.97081
1995,135.47344,34.64713
1996,135.44998,34.70555
1997,135.50356,34.52271
1998,135.53528,34.53133
1999,135.46194,34.53784
2000,135.50665,34.48714
2001,135.51064,34.56306
2002,135.47708,34.77518
2003,135.51976,34.77271
2004,135.41811,34.49661
2005,135.67219,34.81667
2006,135.6098,34.61941
2007,135.62588,34.76277
2008,135.55401,34.57755
2009,135.62758,34.70759
2010,135.56744,34.77307
2011,135.60777,34.57109
2012,135.6026,34.66529
2013,135.2751,34.71854
2014,135.17101,34.66943
2015,135.14974,34.66007
2016,135.05771,34.64334
2017,136.96112,35.16639
2018,136.92163,35.20171
2019,136.88993,35.18953
2020,136.93541,35.12009
2021,136.86253,35.13673
2022,136.92541,35.09274
2023,137.00667,35.16662
2024,136.98462,35.12013
2025,135.70698,34.9443
2026,135.46191,34.61449
2027,135.47619,34.57705
2028,137.694911,34.680133
2029,139.58901,35.45664
2030,139.61467,35.39148
2031,139.62672,35.34317
2032,139.62965,35.52537
2033,139.5374,35.40086
2034,139.58321,35.393
2035,139.53303,35.47301
2036,139.53384,35.51317
2037,139.49318,35.46187
2038,139.53322,35.55538
2039,139.57678,35.52907
2040,139.72034,35.52085
2041,139.61989,35.59039
2042,139.55405,35.61418
2043,139.58445,35.58219
2044,139.47156,35.35577
2045,139.39069,35.54957
2046,139.45926,35.47568
2047,139.41851,35.48614
2048,139.85719,35.74567
2049,139.4151,35.70385
2050,139.56908,35.68293
2051,139.48139,35.66863
2052,139.3696,35.70756
2053,139.55551,35.65044
2054,139.51418,35.69819
2055,139.48255,35.72436
2056,139.39547,35.66077
2057,139.4741,35.75299
2058,139.47319,35.69923
2059,139.44068,35.68733
2060,139.33554,35.73467
2061,139.58005,35.63149
2062,139.51976,35.77248
2063,139.52293,35.75019
2064,139.444,35.62819
2065,139.31992,35.76185
2066,139.55012,35.73217
2067,139.67618,35.50766
2068,139.63124,35.48147
2069,139.011282,37.852998
2070,139.73862,35.82671
2071,139.59446,35.80036
2072,139.58308,35.828
2073,139.61859,35.78212
2074,139.56279,35.78437
2075,139.51809,35.86271
2076,140.12928,35.5962
2077,140.10999,35.63817
2078,140.06813,35.63098
2079,139.92676,35.71286
2080,140.01273,35.71405
2081,139.93078,35.79541
2082,140.0372,35.6809
2083,139.89959,35.6444
2084,139.61579,35.94024
2085,139.62274,35.90643
2086,139.62503,35.87858
2087,139.72722,35.82222
2088,139.80334,35.83381
2089,139.66725,35.81236
2090,141.34662,43.05502
2091,141.41601,43.04823
2092,127.76308,26.22693
2093,127.76158,26.19684
2094,130.87761,33.87399
2095,127.76038,26.2695
2096,127.81129,26.33293
2097,127.68263,26.17491
2098,130.45553,33.5258
2099,127.72558,26.14226
2100,132.48219,34.3709
2101,132.42555,34.38719
2102,132.50999,34.38583
2103,135.41696,34.7346
2104,134.95656,34.67142
2105,135.41044,34.77864
2106,130.41977,33.54785
2107,130.37101,33.55217
2108,135.77917,34.99005
2109,135.74401,34.97081
2110,135.47344,34.64713
2111,135.44998,34.70555
2112,135.50356,34.52271
2113,135.53528,34.53133
2114,135.46194,34.53784
2115,135.50665,34.48714
2116,135.51064,34.56306
2117,135.47708,34.77518
2118,135.51976,34.77271
2119,135.41811,34.49661
2120,135.67219,34.81667
2121,135.6098,34.61941
2122,135.62588,34.76277
2123,135.55401,34.57755
2124,135.62758,34.70759
2125,135.56744,34.77307
2126,135.60777,34.57109
2127,135.6026,34.66529
2128,135.2751,34.71854
2129,135.17101,34.66943
2130,135.14974,34.66007
2131,135.05771,34.64334
2132,136.96112,35.16639
2133,136.92163,35.20171
2134,136.88993,35.18953
2135,136.93541,35.12009
2136,136.86253,35.13673
2137,136.92541,35.09274
2138,137.00667,35.16662
2139,136.98462,35.12013
2140,135.70698,34.9443
2141,135.46191,34.61449
2142,135.47619,34.57705
2143,137.694911,34.680133
2144,139.58901,35.45664
2145,139.61467,35.39148
2146,139.62672,35.34317
2147,139.62965,35.52537
2148,139.5374,35.40086
2149,139.58321,35.393
2150,139.53303,35.47301
2151,139.62198,35.4593
2152,139.64527,35.43639
2153,139.60567,35.42596
2154,139.68679,35.53979
2155,139.65661,35.56947
2156,139.63078,35.74424
2157,139.80134,35.77354
2158,139.87835,35.69151
2159,139.57019,35.70557
2160,139.76129,35.68515
2161,139.77666,35.67377
2162,139.74393,35.65353
2163,139.71471,35.69402
2164,139.75249,35.71298
2165,139.78732,35.70984
2166,139.81418,35.70292
2167,139.82198,35.67467
2168,139.72781,35.61222
2169,139.69025,35.62403
2170,139.71933,35.56854
2171,139.64247,35.63973
2172,139.70013,35.66255
2173,139.66633,35.70591
2174,139.63462,35.69398
2175,139.71925,35.72811
2176,139.73578,35.75991
2177,139.78048,35.73692
2178,139.68736,35.76525
2179,139.65074,35.87417
2180,139.65729,35.84792
2181,139.69402,35.81893
2182,127.69435,26.20965
2183,127.71696,26.24721
2184,130.436347,33.581243
2185,130.39499,33.58241
2186,132.45935,34.38477
2187,135.75566,35.0256
2188,135.75518,35.00681
2189,135.75852,34.99162
2190,135.53125,34.70707
2191,135.47767,34.69121
2192,135.48809,34.67489
2193,135.45681,34.65908
2194,135.52358,34.65894
2195,135.50181,34.65395
2196,135.5295,34.73871
2197,135.5484,34.66954
2198,135.56667,34.73389
2199,135.60007,34.73107
2200,135.19675,34.68775
